itemname,itemid,charname,charid,locked_sources
Ptero. Fin. G. +2,23210,Midnightarsal,32,Reforge[gate not met]
Ptero. Fin. G. +2,23210,Molly,5,Reforge[gate not met]
Ptero. Fin. G. +2,23210,Nut,16,Reforge[gate not met]
Ptero. Fin. G. +2,23210,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Fin. G. +2,23210,Rirint,4,Reforge[gate not met]
Ptero. Fin. G. +2,23210,Ririntwo,9,Reforge[gate not met]
Ptero. Fin. G. +2,23210,Spaz,17,Reforge[gate not met]
Ptero. Fin. G. +2,23210,Testa,7,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Bent,29,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Corvinos,14,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Eir,6,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Enko,15,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Garvtest,21,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Herdofturtles,22,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Lantyisstuck,26,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Midnightarsal,32,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Molly,5,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Nut,16,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Rirint,4,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Ririntwo,9,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Spaz,17,Reforge[gate not met]
Ptero. Fin. G. +3,23545,Testa,7,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Bent,29,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Corvinos,14,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Eir,6,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Enko,15,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Garvtest,21,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Herdofturtles,22,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Lantyisstuck,26,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Midnightarsal,32,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Molly,5,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Nut,16,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Rirint,4,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Ririntwo,9,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Spaz,17,Reforge[gate not met]
Ptero. Fin. Gaunt.,27002,Testa,7,Reforge[gate not met]
Ptero. Greaves,27354,Bent,29,Reforge[gate not met]
Ptero. Greaves,27354,Corvinos,14,Reforge[gate not met]
Ptero. Greaves,27354,Eir,6,Reforge[gate not met]
Ptero. Greaves,27354,Enko,15,Reforge[gate not met]
Ptero. Greaves,27354,Garvtest,21,Reforge[gate not met]
Ptero. Greaves,27354,Herdofturtles,22,Reforge[gate not met]
Ptero. Greaves,27354,Lantyisstuck,26,Reforge[gate not met]
Ptero. Greaves,27354,Midnightarsal,32,Reforge[gate not met]
Ptero. Greaves,27354,Molly,5,Reforge[gate not met]
Ptero. Greaves,27354,Nut,16,Reforge[gate not met]
Ptero. Greaves,27354,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Greaves,27354,Rirint,4,Reforge[gate not met]
Ptero. Greaves,27354,Ririntwo,9,Reforge[gate not met]
Ptero. Greaves,27354,Spaz,17,Reforge[gate not met]
Ptero. Greaves,27354,Testa,7,Reforge[gate not met]
Ptero. Greaves +1,27355,Bent,29,Reforge[gate not met]
Ptero. Greaves +1,27355,Corvinos,14,Reforge[gate not met]
Ptero. Greaves +1,27355,Eir,6,Reforge[gate not met]
Ptero. Greaves +1,27355,Enko,15,Reforge[gate not met]
Ptero. Greaves +1,27355,Garvtest,21,Reforge[gate not met]
Ptero. Greaves +1,27355,Herdofturtles,22,Reforge[gate not met]
Ptero. Greaves +1,27355,Lantyisstuck,26,Reforge[gate not met]
Ptero. Greaves +1,27355,Midnightarsal,32,Reforge[gate not met]
Ptero. Greaves +1,27355,Molly,5,Reforge[gate not met]
Ptero. Greaves +1,27355,Nut,16,Reforge[gate not met]
Ptero. Greaves +1,27355,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Greaves +1,27355,Rirint,4,Reforge[gate not met]
Ptero. Greaves +1,27355,Ririntwo,9,Reforge[gate not met]
Ptero. Greaves +1,27355,Spaz,17,Reforge[gate not met]
Ptero. Greaves +1,27355,Testa,7,Reforge[gate not met]
Ptero. Greaves +2,23344,Bent,29,Reforge[gate not met]
Ptero. Greaves +2,23344,Corvinos,14,Reforge[gate not met]
Ptero. Greaves +2,23344,Eir,6,Reforge[gate not met]
Ptero. Greaves +2,23344,Enko,15,Reforge[gate not met]
Ptero. Greaves +2,23344,Garvtest,21,Reforge[gate not met]
Ptero. Greaves +2,23344,Herdofturtles,22,Reforge[gate not met]
Ptero. Greaves +2,23344,Lantyisstuck,26,Reforge[gate not met]
Ptero. Greaves +2,23344,Midnightarsal,32,Reforge[gate not met]
Ptero. Greaves +2,23344,Molly,5,Reforge[gate not met]
Ptero. Greaves +2,23344,Nut,16,Reforge[gate not met]
Ptero. Greaves +2,23344,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Greaves +2,23344,Rirint,4,Reforge[gate not met]
Ptero. Greaves +2,23344,Ririntwo,9,Reforge[gate not met]
Ptero. Greaves +2,23344,Spaz,17,Reforge[gate not met]
Ptero. Greaves +2,23344,Testa,7,Reforge[gate not met]
Ptero. Greaves +3,23679,Bent,29,Reforge[gate not met]
Ptero. Greaves +3,23679,Corvinos,14,Reforge[gate not met]
Ptero. Greaves +3,23679,Eir,6,Reforge[gate not met]
Ptero. Greaves +3,23679,Enko,15,Reforge[gate not met]
Ptero. Greaves +3,23679,Garvtest,21,Reforge[gate not met]
Ptero. Greaves +3,23679,Herdofturtles,22,Reforge[gate not met]
Ptero. Greaves +3,23679,Lantyisstuck,26,Reforge[gate not met]
Ptero. Greaves +3,23679,Midnightarsal,32,Reforge[gate not met]
Ptero. Greaves +3,23679,Molly,5,Reforge[gate not met]
Ptero. Greaves +3,23679,Nut,16,Reforge[gate not met]
Ptero. Greaves +3,23679,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Greaves +3,23679,Rirint,4,Reforge[gate not met]
Ptero. Greaves +3,23679,Ririntwo,9,Reforge[gate not met]
Ptero. Greaves +3,23679,Spaz,17,Reforge[gate not met]
Ptero. Greaves +3,23679,Testa,7,Reforge[gate not met]
Ptero. Mail +1,26827,Bent,29,Reforge[gate not met]
Ptero. Mail +1,26827,Corvinos,14,Reforge[gate not met]
Ptero. Mail +1,26827,Eir,6,Reforge[gate not met]
Ptero. Mail +1,26827,Enko,15,Reforge[gate not met]
Ptero. Mail +1,26827,Garvtest,21,Reforge[gate not met]
Ptero. Mail +1,26827,Herdofturtles,22,Reforge[gate not met]
Ptero. Mail +1,26827,Lantyisstuck,26,Reforge[gate not met]
Ptero. Mail +1,26827,Midnightarsal,32,Reforge[gate not met]
Ptero. Mail +1,26827,Molly,5,Reforge[gate not met]
Ptero. Mail +1,26827,Nut,16,Reforge[gate not met]
Ptero. Mail +1,26827,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Mail +1,26827,Rirint,4,Reforge[gate not met]
Ptero. Mail +1,26827,Ririntwo,9,Reforge[gate not met]
Ptero. Mail +1,26827,Spaz,17,Reforge[gate not met]
Ptero. Mail +1,26827,Testa,7,Reforge[gate not met]
Ptero. Mail +2,23143,Bent,29,Reforge[gate not met]
Ptero. Mail +2,23143,Corvinos,14,Reforge[gate not met]
Ptero. Mail +2,23143,Eir,6,Reforge[gate not met]
Ptero. Mail +2,23143,Enko,15,Reforge[gate not met]
Ptero. Mail +2,23143,Garvtest,21,Reforge[gate not met]
Ptero. Mail +2,23143,Herdofturtles,22,Reforge[gate not met]
Ptero. Mail +2,23143,Lantyisstuck,26,Reforge[gate not met]
Ptero. Mail +2,23143,Midnightarsal,32,Reforge[gate not met]
Ptero. Mail +2,23143,Molly,5,Reforge[gate not met]
Ptero. Mail +2,23143,Nut,16,Reforge[gate not met]
Ptero. Mail +2,23143,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Mail +2,23143,Rirint,4,Reforge[gate not met]
Ptero. Mail +2,23143,Ririntwo,9,Reforge[gate not met]
Ptero. Mail +2,23143,Spaz,17,Reforge[gate not met]
Ptero. Mail +2,23143,Testa,7,Reforge[gate not met]
Ptero. Mail +3,23478,Bent,29,Reforge[gate not met]
Ptero. Mail +3,23478,Corvinos,14,Reforge[gate not met]
Ptero. Mail +3,23478,Eir,6,Reforge[gate not met]
Ptero. Mail +3,23478,Enko,15,Reforge[gate not met]
Ptero. Mail +3,23478,Garvtest,21,Reforge[gate not met]
Ptero. Mail +3,23478,Herdofturtles,22,Reforge[gate not met]
Ptero. Mail +3,23478,Lantyisstuck,26,Reforge[gate not met]
Ptero. Mail +3,23478,Midnightarsal,32,Reforge[gate not met]
Ptero. Mail +3,23478,Molly,5,Reforge[gate not met]
Ptero. Mail +3,23478,Nut,16,Reforge[gate not met]
Ptero. Mail +3,23478,Oopsiepoopsie,27,Reforge[gate not met]
Ptero. Mail +3,23478,Rirint,4,Reforge[gate not met]
Ptero. Mail +3,23478,Ririntwo,9,Reforge[gate not met]
Ptero. Mail +3,23478,Spaz,17,Reforge[gate not met]
Ptero. Mail +3,23478,Testa,7,Reforge[gate not met]
Pteroslaver Armet +4,23931,Oopsiepoopsie,27,Divergence +4 Forge[gate not met]
Pteroslaver Brais,27178,Bent,29,Reforge[gate not met]
Pteroslaver Brais,27178,Corvinos,14,Reforge[gate not met]
Pteroslaver Brais,27178,Eir,6,Reforge[gate not met]
Pteroslaver Brais,27178,Enko,15,Reforge[gate not met]
Pteroslaver Brais,27178,Garvtest,21,Reforge[gate not met]
Pteroslaver Brais,27178,Herdofturtles,22,Reforge[gate not met]
Pteroslaver Brais,27178,Lantyisstuck,26,Reforge[gate not met]
Pteroslaver Brais,27178,Midnightarsal,32,Reforge[gate not met]
Pteroslaver Brais,27178,Molly,5,Reforge[gate not met]
Pteroslaver Brais,27178,Nut,16,Reforge[gate not met]
Pteroslaver Brais,27178,Oopsiepoopsie,27,Reforge[gate not met]
Pteroslaver Brais,27178,Rirint,4,Reforge[gate not met]
Pteroslaver Brais,27178,Ririntwo,9,Reforge[gate not met]
Pteroslaver Brais,27178,Spaz,17,Reforge[gate not met]
Pteroslaver Brais,27178,Testa,7,Reforge[gate not met]
Pteroslaver Brais +4,24066,Oopsiepoopsie,27,Divergence +4 Forge[gate not met]
Pteroslaver Finger Gauntlets +4,24021,Oopsiepoopsie,27,Divergence +4 Forge[gate not met]
Pteroslaver Greaves +4,24111,Oopsiepoopsie,27,Divergence +4 Forge[gate not met]
Pteroslaver Lance,21877,Oopsiepoopsie,27,Crafting[gate not met]
Pteroslaver Mail,26826,Bent,29,Reforge[gate not met]
Pteroslaver Mail,26826,Corvinos,14,Reforge[gate not met]
Pteroslaver Mail,26826,Eir,6,Reforge[gate not met]
Pteroslaver Mail,26826,Enko,15,Reforge[gate not met]
Pteroslaver Mail,26826,Garvtest,21,Reforge[gate not met]
Pteroslaver Mail,26826,Herdofturtles,22,Reforge[gate not met]
Pteroslaver Mail,26826,Lantyisstuck,26,Reforge[gate not met]
Pteroslaver Mail,26826,Midnightarsal,32,Reforge[gate not met]
Pteroslaver Mail,26826,Molly,5,Reforge[gate not met]
Pteroslaver Mail,26826,Nut,16,Reforge[gate not met]
Pteroslaver Mail,26826,Oopsiepoopsie,27,Reforge[gate not met]
Pteroslaver Mail,26826,Rirint,4,Reforge[gate not met]
Pteroslaver Mail,26826,Ririntwo,9,Reforge[gate not met]
Pteroslaver Mail,26826,Spaz,17,Reforge[gate not met]
Pteroslaver Mail,26826,Testa,7,Reforge[gate not met]
Pteroslaver Mail +4,23976,Oopsiepoopsie,27,Divergence +4 Forge[gate not met]
Ptica Headgear,27709,Oopsiepoopsie,27,HTBF[gate not met] | drop:HTBF: Legacy Of The Lost(Battlefield)[gate not met]
Ptm. Bangles +1,13986,Oopsiepoopsie,27,Crafting[gate not met]
Ptm. Cutlass +1,17640,Oopsiepoopsie,27,Crafting[gate not met]
Ptm. Earring +1,13397,Oopsiepoopsie,27,Crafting[gate not met]
Puis. Earring +1,14697,Oopsiepoopsie,27,Crafting[gate not met]
Puissance Earring,13382,Oopsiepoopsie,27,Crafting[gate not met]
Puissance Ring,13530,Oopsiepoopsie,27,Crafting[gate not met]
Puissance Ring +1,14601,Oopsiepoopsie,27,Crafting[gate not met]
Pukulatmuj,20613,Oopsiepoopsie,27,Unity Wanted NM[gate not met] | drop:Arke(Escha ZiTah)[gate not met]
Pukulatmuj +1,20614,Oopsiepoopsie,27,Unity upgrade[gate not met]
Pulfanxa,21276,Oopsiepoopsie,27,Weapon Forge[gate not met]
Pumm. Calligae,28223,Bent,29,Reforge[gate not met]
Pumm. Calligae,28223,Corvinos,14,Reforge[gate not met]
Pumm. Calligae,28223,Eir,6,Reforge[gate not met]
Pumm. Calligae,28223,Enko,15,Reforge[gate not met]
Pumm. Calligae,28223,Garvtest,21,Reforge[gate not met]
Pumm. Calligae,28223,Herdofturtles,22,Reforge[gate not met]
Pumm. Calligae,28223,Lantyisstuck,26,Reforge[gate not met]
Pumm. Calligae,28223,Midnightarsal,32,Reforge[gate not met]
Pumm. Calligae,28223,Molly,5,Reforge[gate not met]
Pumm. Calligae,28223,Nut,16,Reforge[gate not met]
Pumm. Calligae,28223,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Calligae,28223,Rirint,4,Reforge[gate not met]
Pumm. Calligae,28223,Ririntwo,9,Reforge[gate not met]
Pumm. Calligae,28223,Spaz,17,Reforge[gate not met]
Pumm. Calligae,28223,Testa,7,Reforge[gate not met]
Pumm. Calligae +1,28244,Bent,29,Reforge[gate not met]
Pumm. Calligae +1,28244,Corvinos,14,Reforge[gate not met]
Pumm. Calligae +1,28244,Eir,6,Reforge[gate not met]
Pumm. Calligae +1,28244,Enko,15,Reforge[gate not met]
Pumm. Calligae +1,28244,Garvtest,21,Reforge[gate not met]
Pumm. Calligae +1,28244,Herdofturtles,22,Reforge[gate not met]
Pumm. Calligae +1,28244,Lantyisstuck,26,Reforge[gate not met]
Pumm. Calligae +1,28244,Midnightarsal,32,Reforge[gate not met]
Pumm. Calligae +1,28244,Molly,5,Reforge[gate not met]
Pumm. Calligae +1,28244,Nut,16,Reforge[gate not met]
Pumm. Calligae +1,28244,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Calligae +1,28244,Rirint,4,Reforge[gate not met]
Pumm. Calligae +1,28244,Ririntwo,9,Reforge[gate not met]
Pumm. Calligae +1,28244,Spaz,17,Reforge[gate not met]
Pumm. Calligae +1,28244,Testa,7,Reforge[gate not met]
Pumm. Calligae +2,23308,Bent,29,Reforge[gate not met]
Pumm. Calligae +2,23308,Corvinos,14,Reforge[gate not met]
Pumm. Calligae +2,23308,Eir,6,Reforge[gate not met]
Pumm. Calligae +2,23308,Enko,15,Reforge[gate not met]
Pumm. Calligae +2,23308,Garvtest,21,Reforge[gate not met]
Pumm. Calligae +2,23308,Herdofturtles,22,Reforge[gate not met]
Pumm. Calligae +2,23308,Lantyisstuck,26,Reforge[gate not met]
Pumm. Calligae +2,23308,Midnightarsal,32,Reforge[gate not met]
Pumm. Calligae +2,23308,Molly,5,Reforge[gate not met]
Pumm. Calligae +2,23308,Nut,16,Reforge[gate not met]
Pumm. Calligae +2,23308,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Calligae +2,23308,Rirint,4,Reforge[gate not met]
Pumm. Calligae +2,23308,Ririntwo,9,Reforge[gate not met]
Pumm. Calligae +2,23308,Spaz,17,Reforge[gate not met]
Pumm. Calligae +2,23308,Testa,7,Reforge[gate not met]
Pumm. Calligae +3,23643,Bent,29,Reforge[gate not met]
Pumm. Calligae +3,23643,Corvinos,14,Reforge[gate not met]
Pumm. Calligae +3,23643,Eir,6,Reforge[gate not met]
Pumm. Calligae +3,23643,Enko,15,Reforge[gate not met]
Pumm. Calligae +3,23643,Garvtest,21,Reforge[gate not met]
Pumm. Calligae +3,23643,Herdofturtles,22,Reforge[gate not met]
Pumm. Calligae +3,23643,Lantyisstuck,26,Reforge[gate not met]
Pumm. Calligae +3,23643,Midnightarsal,32,Reforge[gate not met]
Pumm. Calligae +3,23643,Molly,5,Reforge[gate not met]
Pumm. Calligae +3,23643,Nut,16,Reforge[gate not met]
Pumm. Calligae +3,23643,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Calligae +3,23643,Rirint,4,Reforge[gate not met]
Pumm. Calligae +3,23643,Ririntwo,9,Reforge[gate not met]
Pumm. Calligae +3,23643,Spaz,17,Reforge[gate not met]
Pumm. Calligae +3,23643,Testa,7,Reforge[gate not met]
Pumm. Cuisses,28090,Bent,29,Reforge[gate not met]
Pumm. Cuisses,28090,Corvinos,14,Reforge[gate not met]
Pumm. Cuisses,28090,Eir,6,Reforge[gate not met]
Pumm. Cuisses,28090,Enko,15,Reforge[gate not met]
Pumm. Cuisses,28090,Garvtest,21,Reforge[gate not met]
Pumm. Cuisses,28090,Herdofturtles,22,Reforge[gate not met]
Pumm. Cuisses,28090,Lantyisstuck,26,Reforge[gate not met]
Pumm. Cuisses,28090,Midnightarsal,32,Reforge[gate not met]
Pumm. Cuisses,28090,Molly,5,Reforge[gate not met]
Pumm. Cuisses,28090,Nut,16,Reforge[gate not met]
Pumm. Cuisses,28090,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Cuisses,28090,Rirint,4,Reforge[gate not met]
Pumm. Cuisses,28090,Ririntwo,9,Reforge[gate not met]
Pumm. Cuisses,28090,Spaz,17,Reforge[gate not met]
Pumm. Cuisses,28090,Testa,7,Reforge[gate not met]
Pumm. Cuisses +1,28111,Bent,29,Reforge[gate not met]
Pumm. Cuisses +1,28111,Corvinos,14,Reforge[gate not met]
Pumm. Cuisses +1,28111,Eir,6,Reforge[gate not met]
Pumm. Cuisses +1,28111,Enko,15,Reforge[gate not met]
Pumm. Cuisses +1,28111,Garvtest,21,Reforge[gate not met]
Pumm. Cuisses +1,28111,Herdofturtles,22,Reforge[gate not met]
Pumm. Cuisses +1,28111,Lantyisstuck,26,Reforge[gate not met]
Pumm. Cuisses +1,28111,Midnightarsal,32,Reforge[gate not met]
Pumm. Cuisses +1,28111,Molly,5,Reforge[gate not met]
Pumm. Cuisses +1,28111,Nut,16,Reforge[gate not met]
Pumm. Cuisses +1,28111,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Cuisses +1,28111,Rirint,4,Reforge[gate not met]
Pumm. Cuisses +1,28111,Ririntwo,9,Reforge[gate not met]
Pumm. Cuisses +1,28111,Spaz,17,Reforge[gate not met]
Pumm. Cuisses +1,28111,Testa,7,Reforge[gate not met]
Pumm. Cuisses +2,23241,Bent,29,Reforge[gate not met]
Pumm. Cuisses +2,23241,Corvinos,14,Reforge[gate not met]
Pumm. Cuisses +2,23241,Eir,6,Reforge[gate not met]
Pumm. Cuisses +2,23241,Enko,15,Reforge[gate not met]
Pumm. Cuisses +2,23241,Garvtest,21,Reforge[gate not met]
Pumm. Cuisses +2,23241,Herdofturtles,22,Reforge[gate not met]
Pumm. Cuisses +2,23241,Lantyisstuck,26,Reforge[gate not met]
Pumm. Cuisses +2,23241,Midnightarsal,32,Reforge[gate not met]
Pumm. Cuisses +2,23241,Molly,5,Reforge[gate not met]
Pumm. Cuisses +2,23241,Nut,16,Reforge[gate not met]
Pumm. Cuisses +2,23241,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Cuisses +2,23241,Rirint,4,Reforge[gate not met]
Pumm. Cuisses +2,23241,Ririntwo,9,Reforge[gate not met]
Pumm. Cuisses +2,23241,Spaz,17,Reforge[gate not met]
Pumm. Cuisses +2,23241,Testa,7,Reforge[gate not met]
Pumm. Cuisses +3,23576,Bent,29,Reforge[gate not met]
Pumm. Cuisses +3,23576,Corvinos,14,Reforge[gate not met]
Pumm. Cuisses +3,23576,Eir,6,Reforge[gate not met]
Pumm. Cuisses +3,23576,Enko,15,Reforge[gate not met]
Pumm. Cuisses +3,23576,Garvtest,21,Reforge[gate not met]
Pumm. Cuisses +3,23576,Herdofturtles,22,Reforge[gate not met]
Pumm. Cuisses +3,23576,Lantyisstuck,26,Reforge[gate not met]
Pumm. Cuisses +3,23576,Midnightarsal,32,Reforge[gate not met]
Pumm. Cuisses +3,23576,Molly,5,Reforge[gate not met]
Pumm. Cuisses +3,23576,Nut,16,Reforge[gate not met]
Pumm. Cuisses +3,23576,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Cuisses +3,23576,Rirint,4,Reforge[gate not met]
Pumm. Cuisses +3,23576,Ririntwo,9,Reforge[gate not met]
Pumm. Cuisses +3,23576,Spaz,17,Reforge[gate not met]
Pumm. Cuisses +3,23576,Testa,7,Reforge[gate not met]
Pumm. Lorica +1,27828,Bent,29,Reforge[gate not met]
Pumm. Lorica +1,27828,Corvinos,14,Reforge[gate not met]
Pumm. Lorica +1,27828,Eir,6,Reforge[gate not met]
Pumm. Lorica +1,27828,Enko,15,Reforge[gate not met]
Pumm. Lorica +1,27828,Garvtest,21,Reforge[gate not met]
Pumm. Lorica +1,27828,Herdofturtles,22,Reforge[gate not met]
Pumm. Lorica +1,27828,Lantyisstuck,26,Reforge[gate not met]
Pumm. Lorica +1,27828,Midnightarsal,32,Reforge[gate not met]
Pumm. Lorica +1,27828,Molly,5,Reforge[gate not met]
Pumm. Lorica +1,27828,Nut,16,Reforge[gate not met]
Pumm. Lorica +1,27828,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Lorica +1,27828,Rirint,4,Reforge[gate not met]
Pumm. Lorica +1,27828,Ririntwo,9,Reforge[gate not met]
Pumm. Lorica +1,27828,Spaz,17,Reforge[gate not met]
Pumm. Lorica +1,27828,Testa,7,Reforge[gate not met]
Pumm. Lorica +2,23107,Bent,29,Reforge[gate not met]
Pumm. Lorica +2,23107,Corvinos,14,Reforge[gate not met]
Pumm. Lorica +2,23107,Eir,6,Reforge[gate not met]
Pumm. Lorica +2,23107,Enko,15,Reforge[gate not met]
Pumm. Lorica +2,23107,Garvtest,21,Reforge[gate not met]
Pumm. Lorica +2,23107,Herdofturtles,22,Reforge[gate not met]
Pumm. Lorica +2,23107,Lantyisstuck,26,Reforge[gate not met]
Pumm. Lorica +2,23107,Midnightarsal,32,Reforge[gate not met]
Pumm. Lorica +2,23107,Molly,5,Reforge[gate not met]
Pumm. Lorica +2,23107,Nut,16,Reforge[gate not met]
Pumm. Lorica +2,23107,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Lorica +2,23107,Rirint,4,Reforge[gate not met]
Pumm. Lorica +2,23107,Ririntwo,9,Reforge[gate not met]
Pumm. Lorica +2,23107,Spaz,17,Reforge[gate not met]
Pumm. Lorica +2,23107,Testa,7,Reforge[gate not met]
Pumm. Lorica +3,23442,Bent,29,Reforge[gate not met]
Pumm. Lorica +3,23442,Corvinos,14,Reforge[gate not met]
Pumm. Lorica +3,23442,Eir,6,Reforge[gate not met]
Pumm. Lorica +3,23442,Enko,15,Reforge[gate not met]
Pumm. Lorica +3,23442,Garvtest,21,Reforge[gate not met]
Pumm. Lorica +3,23442,Herdofturtles,22,Reforge[gate not met]
Pumm. Lorica +3,23442,Lantyisstuck,26,Reforge[gate not met]
Pumm. Lorica +3,23442,Midnightarsal,32,Reforge[gate not met]
Pumm. Lorica +3,23442,Molly,5,Reforge[gate not met]
Pumm. Lorica +3,23442,Nut,16,Reforge[gate not met]
Pumm. Lorica +3,23442,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Lorica +3,23442,Rirint,4,Reforge[gate not met]
Pumm. Lorica +3,23442,Ririntwo,9,Reforge[gate not met]
Pumm. Lorica +3,23442,Spaz,17,Reforge[gate not met]
Pumm. Lorica +3,23442,Testa,7,Reforge[gate not met]
Pumm. Mask +1,27684,Bent,29,Reforge[gate not met]
Pumm. Mask +1,27684,Corvinos,14,Reforge[gate not met]
Pumm. Mask +1,27684,Eir,6,Reforge[gate not met]
Pumm. Mask +1,27684,Enko,15,Reforge[gate not met]
Pumm. Mask +1,27684,Garvtest,21,Reforge[gate not met]
Pumm. Mask +1,27684,Herdofturtles,22,Reforge[gate not met]
Pumm. Mask +1,27684,Lantyisstuck,26,Reforge[gate not met]
Pumm. Mask +1,27684,Midnightarsal,32,Reforge[gate not met]
Pumm. Mask +1,27684,Molly,5,Reforge[gate not met]
Pumm. Mask +1,27684,Nut,16,Reforge[gate not met]
Pumm. Mask +1,27684,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Mask +1,27684,Rirint,4,Reforge[gate not met]
Pumm. Mask +1,27684,Ririntwo,9,Reforge[gate not met]
Pumm. Mask +1,27684,Spaz,17,Reforge[gate not met]
Pumm. Mask +1,27684,Testa,7,Reforge[gate not met]
Pumm. Mufflers,27943,Bent,29,Reforge[gate not met]
Pumm. Mufflers,27943,Corvinos,14,Reforge[gate not met]
Pumm. Mufflers,27943,Eir,6,Reforge[gate not met]
Pumm. Mufflers,27943,Enko,15,Reforge[gate not met]
Pumm. Mufflers,27943,Garvtest,21,Reforge[gate not met]
Pumm. Mufflers,27943,Herdofturtles,22,Reforge[gate not met]
Pumm. Mufflers,27943,Lantyisstuck,26,Reforge[gate not met]
Pumm. Mufflers,27943,Midnightarsal,32,Reforge[gate not met]
Pumm. Mufflers,27943,Molly,5,Reforge[gate not met]
Pumm. Mufflers,27943,Nut,16,Reforge[gate not met]
Pumm. Mufflers,27943,Oopsiepoopsie,27,Reforge[gate not met]
Pumm. Mufflers,27943,Rirint,4,Reforge[gate not met]
Pumm. Mufflers,27943,Ririntwo,9,Reforge[gate not met]
Pumm. Mufflers,27943,Spaz,17,Reforge[gate not met]
Pumm. Mufflers,27943,Testa,7,Reforge[gate not met]
Pumm. Mufflers +1,27964,Bent,29,Reforge[gate not met]
Pumm. Mufflers +1,27964,Corvinos,14,Reforge[gate not met]
Pumm. Mufflers +1,27964,Eir,6,Reforge[gate not met]
Pumm. Mufflers +1,27964,Enko,15,Reforge[gate not met]
Pumm. Mufflers +1,27964,Garvtest,21,Reforge[gate not met]
Pumm. Mufflers +1,27964,Herdofturtles,22,Reforge[gate not met]
